timestamp,open,high,low,close,volume
2023-01-03 00:40:00,16695.36,16695.36,16695.36,16695.36,0.0
2023-01-03 00:41:00,16697.58,16697.58,16693.35,16695.95,1.050678
2023-01-03 00:42:00,16696.92,16698.65,16696.92,16697.26,0.796711
2023-01-03 00:43:00,16696.39,16698.05,16696.39,16698.05,0.105086
2023-01-03 00:44:00,16699.6,16699.6,16699.6,16699.6,0.002994
2023-01-03 00:45:00,16699.11,16699.22,16696.26,16698.06,0.253379
2023-01-03 00:46:00,16698.33,16698.67,16698.33,16698.67,0.018299
2023-01-03 00:47:00,16697.54,16697.54,16697.54,16697.54,0.012031
2023-01-03 00:48:00,16697.0,16697.0,16695.92,16696.0,3.050482
2023-01-03 00:49:00,16696.99,16696.99,16693.0,16693.0,2.987695
2023-01-03 00:50:00,16694.75,16694.8,16691.25,16691.78,0.908354
2023-01-03 00:51:00,16691.16,16691.16,16686.9,16686.9,1.346777
2023-01-03 00:52:00,16687.08,16688.48,16686.82,16688.48,0.370024
2023-01-03 00:53:00,16688.0,16688.0,16682.95,16682.95,2.289306
2023-01-03 00:54:00,16681.85,16685.01,16681.83,16685.01,0.375645
2023-01-03 00:55:00,16684.82,16686.83,16684.82,16686.83,0.161087
2023-01-03 00:56:00,16686.66,16686.66,16686.66,16686.66,0.001
2023-01-03 00:57:00,16688.32,16692.25,16688.32,16690.77,4.681448
2023-01-03 00:58:00,16692.12,16693.85,16691.53,16691.75,0.711266
2023-01-03 00:59:00,16693.41,16693.41,16688.85,16690.73,1.655671
2023-01-03 01:00:00,16688.49,16688.76,16682.13,16686.93,4.288398
2023-01-03 01:01:00,16685.67,16688.55,16685.67,16687.1,0.736675
2023-01-03 01:02:00,16687.21,16687.4,16684.78,16687.4,0.465252
2023-01-03 01:03:00,16686.7,16687.98,16681.13,16681.13,1.622897
2023-01-03 01:04:00,16681.13,16685.46,16680.0,16684.79,1.405216
2023-01-03 01:05:00,16683.98,16683.99,16680.82,16680.96,0.459651
2023-01-03 01:06:00,16680.39,16680.39,16673.58,16673.58,1.845058
2023-01-03 01:07:00,16675.15,16675.15,16670.11,16671.74,4.212174
2023-01-03 01:08:00,16674.15,16676.18,16673.0,16673.0,1.137435
2023-01-03 01:09:00,16674.75,16674.75,16671.34,16672.24,0.500744
2023-01-03 01:10:00,16671.07,16673.38,16669.61,16673.14,0.521309
2023-01-03 01:11:00,16673.9,16675.72,16671.47,16671.47,0.080949
2023-01-03 01:12:00,16673.13,16673.26,16671.01,16671.47,0.61071
2023-01-03 01:13:00,16673.45,16677.63,16673.45,16674.32,1.413576
2023-01-03 01:14:00,16674.32,16676.29,16673.31,16673.31,0.576147
2023-01-03 01:15:00,16672.8,16677.21,16672.8,16673.81,0.672659
2023-01-03 01:16:00,16673.97,16675.13,16671.29,16672.95,2.121472
2023-01-03 01:17:00,16672.95,16672.95,16672.95,16672.95,0.0
2023-01-03 01:18:00,16671.74,16671.74,16669.43,16670.0,0.125795
2023-01-03 01:19:00,16669.89,16669.89,16658.58,16662.25,1.468358
2023-01-03 01:20:00,16661.31,16661.31,16653.99,16659.11,2.2325
2023-01-03 01:21:00,16660.9,16660.9,16654.94,16655.96,1.194142
2023-01-03 01:22:00,16656.05,16657.62,16652.37,16656.46,1.479538
2023-01-03 01:23:00,16655.65,16661.39,16652.28,16652.28,7.074728
2023-01-03 01:24:00,16651.65,16652.78,16646.81,16652.01,2.543235
2023-01-03 01:25:00,16651.85,16658.16,16649.59,16658.16,2.207235
2023-01-03 01:26:00,16658.74,16659.97,16657.45,16659.13,1.21808
2023-01-03 01:27:00,16657.82,16659.72,16656.53,16656.53,0.509862
2023-01-03 01:28:00,16656.49,16657.12,16652.81,16652.81,0.652307
2023-01-03 01:29:00,16655.17,16657.06,16652.74,16656.47,0.308204
2023-01-03 01:30:00,16656.0,16656.0,16651.03,16654.56,0.687678
2023-01-03 01:31:00,16652.79,16656.76,16650.62,16652.11,1.500123
2023-01-03 01:32:00,16653.65,16655.91,16652.09,16655.91,0.741191
2023-01-03 01:33:00,16656.48,16666.29,16656.28,16664.71,3.068459
2023-01-03 01:34:00,16666.08,16674.76,16666.08,16674.17,5.767168
2023-01-03 01:35:00,16671.39,16671.39,16667.34,16670.77,3.215002
2023-01-03 01:36:00,16668.22,16668.22,16664.59,16667.62,1.150595
2023-01-03 01:37:00,16664.83,16664.83,16661.5,16664.2,3.131696
2023-01-03 01:38:00,16660.58,16663.08,16657.9,16658.43,1.086226
2023-01-03 01:39:00,16657.52,16657.52,16656.54,16657.2,0.189091
2023-01-03 01:40:00,16658.2,16662.42,16655.48,16662.25,2.662266
2023-01-03 01:41:00,16662.26,16663.53,16658.34,16661.76,1.572206
2023-01-03 01:42:00,16661.61,16665.03,16660.48,16660.66,0.744232
2023-01-03 01:43:00,16660.74,16660.74,16660.62,16660.63,0.213806
2023-01-03 01:44:00,16662.51,16665.4,16662.51,16665.4,0.711023
2023-01-03 01:45:00,16667.57,16668.38,16661.69,16662.96,0.808361
2023-01-03 01:46:00,16662.96,16662.96,16658.86,16662.08,0.53215
2023-01-03 01:47:00,16663.49,16663.49,16660.71,16660.72,0.326739
2023-01-03 01:48:00,16660.72,16662.95,16660.72,16662.06,0.181678
2023-01-03 01:49:00,16663.89,16663.89,16662.44,16662.44,0.23919
2023-01-03 01:50:00,16664.66,16664.66,16660.19,16663.08,0.119257
2023-01-03 01:51:00,16660.5,16664.14,16660.5,16662.95,0.102921
2023-01-03 01:52:00,16662.95,16665.31,16661.96,16665.31,0.461586
2023-01-03 01:53:00,16665.31,16666.17,16662.96,16662.96,0.037322
2023-01-03 01:54:00,16662.96,16666.47,16661.7,16664.8,0.366623
2023-01-03 01:55:00,16664.8,16665.46,16663.05,16665.46,0.10358
2023-01-03 01:56:00,16665.46,16665.46,16661.98,16664.0,0.185886
2023-01-03 01:57:00,16666.36,16670.77,16663.49,16669.66,1.005805
2023-01-03 01:58:00,16671.28,16674.81,16671.28,16674.64,0.372858
2023-01-03 01:59:00,16675.38,16675.38,16671.39,16671.39,0.469415
2023-01-03 02:00:00,16670.64,16671.31,16668.13,16671.26,1.065013
2023-01-03 02:01:00,16667.86,16670.24,16667.86,16669.16,0.053074
2023-01-03 02:02:00,16669.11,16673.09,16666.57,16672.7,1.014024
2023-01-03 02:03:00,16672.0,16678.01,16672.0,16678.01,0.483611
2023-01-03 02:04:00,16676.7,16682.13,16675.71,16682.13,1.962375
2023-01-03 02:05:00,16682.78,16684.22,16676.55,16678.72,2.99851
2023-01-03 02:06:00,16679.65,16680.84,16678.13,16678.13,0.137829
2023-01-03 02:07:00,16676.5,16678.58,16676.38,16678.46,0.058752
2023-01-03 02:08:00,16678.44,16678.46,16678.07,16678.46,0.096168
2023-01-03 02:09:00,16678.32,16678.71,16676.34,16676.34,0.176061
2023-01-03 02:10:00,16678.59,16678.59,16676.13,16676.13,0.360387
2023-01-03 02:11:00,16678.24,16678.71,16676.64,16677.5,0.211947
2023-01-03 02:12:00,16678.27,16678.72,16675.16,16675.16,0.228727
2023-01-03 02:13:00,16677.37,16678.06,16676.09,16678.06,0.408233
2023-01-03 02:14:00,16679.15,16681.75,16678.39,16681.02,0.920699
2023-01-03 02:15:00,16680.83,16681.95,16677.84,16680.35,0.289262
2023-01-03 02:16:00,16677.76,16678.23,16676.1,16676.1,0.087302
2023-01-03 02:17:00,16675.95,16677.72,16675.47,16676.11,0.72991
2023-01-03 02:18:00,16674.47,16674.47,16673.89,16674.12,0.616383
2023-01-03 02:19:00,16676.55,16676.55,16675.15,16675.15,0.001695
2023-01-03 02:20:00,16677.69,16679.07,16677.28,16679.07,0.425244
2023-01-03 02:21:00,16680.18,16680.19,16676.29,16677.32,1.133273
2023-01-03 02:22:00,16675.51,16675.51,16669.43,16669.46,2.826889
2023-01-03 02:23:00,16671.64,16672.14,16667.69,16670.43,2.33158
2023-01-03 02:24:00,16672.51,16674.1,16671.22,16671.23,0.085546
2023-01-03 02:25:00,16672.79,16673.17,16669.53,16672.45,1.236506
2023-01-03 02:26:00,16672.45,16674.54,16671.74,16671.74,0.046293
2023-01-03 02:27:00,16671.74,16671.74,16671.74,16671.74,0.0
2023-01-03 02:28:00,16670.26,16670.26,16670.23,16670.23,0.14414
2023-01-03 02:29:00,16669.25,16672.26,16668.07,16668.07,1.005521
2023-01-03 02:30:00,16669.11,16671.07,16668.06,16671.07,0.326091
2023-01-03 02:31:00,16671.69,16671.69,16668.72,16668.72,0.230748
2023-01-03 02:32:00,16668.94,16676.31,16668.94,16675.68,0.937551
2023-01-03 02:33:00,16676.43,16677.32,16673.82,16677.32,2.645352
2023-01-03 02:34:00,16677.31,16677.88,16674.9,16675.22,0.924352
2023-01-03 02:35:00,16678.01,16678.01,16675.7,16677.08,0.055444
2023-01-03 02:36:00,16674.5,16676.47,16674.5,16676.47,0.095866
2023-01-03 02:37:00,16674.55,16676.45,16674.54,16675.76,0.331393
2023-01-03 02:38:00,16675.76,16675.76,16675.76,16675.76,0.003
2023-01-03 02:39:00,16674.93,16676.84,16673.96,16676.84,0.407005
2023-01-03 02:40:00,16675.31,16678.21,16673.95,16678.21,0.059252
2023-01-03 02:41:00,16676.88,16676.88,16676.88,16676.88,0.001
2023-01-03 02:42:00,16677.72,16677.79,16674.74,16674.74,0.390451
2023-01-03 02:43:00,16674.49,16677.46,16673.92,16677.46,0.455698
2023-01-03 02:44:00,16677.98,16678.46,16675.45,16677.24,1.049618
2023-01-03 02:45:00,16677.44,16678.2,16673.07,16675.06,1.718596
2023-01-03 02:46:00,16673.61,16673.61,16667.99,16671.22,4.846199
2023-01-03 02:47:00,16669.52,16670.35,16667.39,16667.39,0.089773
2023-01-03 02:48:00,16667.39,16669.59,16666.8,16667.39,0.893917
2023-01-03 02:49:00,16668.49,16668.67,16668.49,16668.67,0.084521
2023-01-03 02:50:00,16667.76,16675.42,16667.76,16675.42,1.601297
2023-01-03 02:51:00,16675.46,16676.21,16672.66,16672.66,0.373564
2023-01-03 02:52:00,16672.83,16672.83,16672.73,16672.73,0.224009
2023-01-03 02:53:00,16674.53,16674.53,16672.77,16672.77,0.001928
2023-01-03 02:54:00,16672.79,16672.79,16669.15,16669.63,1.07292
2023-01-03 02:55:00,16669.68,16671.73,16669.04,16669.36,0.390996
2023-01-03 02:56:00,16672.07,16672.07,16670.07,16670.07,0.18753
2023-01-03 02:57:00,16671.36,16671.36,16668.9,16668.9,0.0019
2023-01-03 02:58:00,16670.17,16670.17,16670.17,16670.17,0.055585
2023-01-03 02:59:00,16670.34,16675.21,16664.59,16668.46,8.856613
2023-01-03 03:00:00,16668.45,16669.37,16664.05,16667.35,1.363413
2023-01-03 03:01:00,16668.81,16668.81,16664.93,16666.13,0.392797
2023-01-03 03:02:00,16664.67,16666.59,16662.27,16666.59,1.355669
2023-01-03 03:03:00,16665.27,16665.27,16664.92,16664.92,0.039603
2023-01-03 03:04:00,16665.05,16667.68,16664.92,16667.44,0.923378
2023-01-03 03:05:00,16666.11,16669.49,16666.02,16666.8,0.01319
2023-01-03 03:06:00,16669.6,16670.43,16669.6,16670.31,0.011375
2023-01-03 03:07:00,16670.65,16673.7,16670.31,16672.79,1.946853
2023-01-03 03:08:00,16670.57,16671.68,16669.32,16671.56,0.736002
2023-01-03 03:09:00,16671.56,16674.8,16669.51,16670.84,1.354251
2023-01-03 03:10:00,16671.02,16673.38,16670.29,16673.17,0.509165
2023-01-03 03:11:00,16673.48,16674.1,16669.49,16669.49,0.521889
2023-01-03 03:12:00,16671.17,16671.17,16667.86,16669.96,0.342836
2023-01-03 03:13:00,16667.58,16669.48,16663.67,16663.67,0.487967
2023-01-03 03:14:00,16665.99,16666.86,16662.05,16665.19,2.316027
2023-01-03 03:15:00,16665.19,16665.19,16663.8,16663.8,0.035497
2023-01-03 03:16:00,16663.8,16663.8,16663.8,16663.8,0.0
2023-01-03 03:17:00,16665.65,16668.52,16665.65,16668.52,1.046802
2023-01-03 03:18:00,16669.62,16670.56,16667.23,16667.23,0.189339
2023-01-03 03:19:00,16669.64,16669.73,16669.58,16669.58,0.073881
2023-01-03 03:20:00,16670.87,16672.0,16670.82,16672.0,0.655251
2023-01-03 03:21:00,16673.11,16673.82,16669.38,16669.38,0.764911
2023-01-03 03:22:00,16669.83,16679.03,16669.39,16679.03,1.747194
2023-01-03 03:23:00,16679.29,16682.21,16677.45,16680.69,2.399828
2023-01-03 03:24:00,16680.69,16685.46,16680.69,16685.46,2.687311
2023-01-03 03:25:00,16685.61,16686.57,16680.93,16682.42,0.673409
2023-01-03 03:26:00,16682.51,16682.65,16680.1,16680.5,0.278616
2023-01-03 03:27:00,16680.56,16682.51,16680.41,16681.88,0.15573
2023-01-03 03:28:00,16681.88,16681.88,16680.33,16680.33,0.059275
2023-01-03 03:29:00,16682.52,16682.98,16680.33,16681.15,0.64594
2023-01-03 03:30:00,16680.79,16684.03,16680.79,16684.03,0.787771
2023-01-03 03:31:00,16683.79,16685.98,16683.79,16685.98,1.334152
2023-01-03 03:32:00,16686.02,16691.97,16686.02,16691.97,5.879247
2023-01-03 03:33:00,16691.2,16692.41,16688.55,16689.49,0.926511
2023-01-03 03:34:00,16689.27,16693.88,16688.17,16693.71,1.227195
2023-01-03 03:35:00,16692.23,16693.23,16691.84,16692.0,0.206316
2023-01-03 03:36:00,16690.37,16691.04,16687.73,16689.24,2.34771
2023-01-03 03:37:00,16690.68,16691.86,16689.16,16689.4,0.708817
2023-01-03 03:38:00,16690.81,16690.81,16690.81,16690.81,0.005989
2023-01-03 03:39:00,16689.87,16690.13,16688.28,16690.11,0.391827
2023-01-03 03:40:00,16688.89,16688.89,16681.96,16681.96,2.831455
2023-01-03 03:41:00,16682.36,16684.07,16679.77,16681.21,3.120328
2023-01-03 03:42:00,16680.81,16682.61,16678.87,16682.44,2.181423
2023-01-03 03:43:00,16683.39,16684.1,16683.39,16683.93,0.201552
2023-01-03 03:44:00,16683.03,16686.04,16681.76,16682.52,1.170094
2023-01-03 03:45:00,16686.04,16687.13,16685.31,16687.13,0.358663
2023-01-03 03:46:00,16687.12,16687.13,16684.66,16686.6,0.218454
2023-01-03 03:47:00,16686.63,16686.63,16684.14,16685.0,1.874916
2023-01-03 03:48:00,16686.14,16687.68,16686.13,16687.68,2.28875
2023-01-03 03:49:00,16686.12,16686.12,16686.12,16686.12,0.04849
2023-01-03 03:50:00,16686.54,16686.54,16685.1,16685.1,0.236531
2023-01-03 03:51:00,16687.26,16687.8,16685.37,16685.37,0.267692
2023-01-03 03:52:00,16687.05,16687.73,16685.19,16687.2,0.364173
2023-01-03 03:53:00,16687.58,16687.58,16685.51,16685.51,0.085207
2023-01-03 03:54:00,16685.09,16685.38,16682.22,16685.38,0.927339
2023-01-03 03:55:00,16685.58,16685.74,16685.58,16685.73,0.238009
2023-01-03 03:56:00,16686.62,16686.62,16683.16,16684.82,0.55822
2023-01-03 03:57:00,16685.03,16685.46,16682.91,16682.91,0.279858
2023-01-03 03:58:00,16686.62,16689.08,16686.62,16688.91,0.189605
2023-01-03 03:59:00,16688.01,16688.89,16683.94,16684.39,0.759399
2023-01-03 04:00:00,16685.38,16687.36,16685.04,16687.25,1.201242
2023-01-03 04:01:00,16687.36,16687.36,16687.17,16687.24,0.307889
2023-01-03 04:02:00,16687.23,16687.57,16684.63,16685.7,1.917165
2023-01-03 04:03:00,16687.06,16687.06,16684.61,16684.61,0.325524
2023-01-03 04:04:00,16685.3,16686.5,16682.62,16682.62,0.479361
2023-01-03 04:05:00,16682.55,16686.62,16682.55,16686.62,0.31374
2023-01-03 04:06:00,16686.11,16686.6,16684.13,16685.87,0.142434
2023-01-03 04:07:00,16685.92,16686.68,16682.5,16682.5,0.180563
2023-01-03 04:08:00,16685.17,16686.22,16683.8,16686.22,0.059487
2023-01-03 04:09:00,16683.78,16683.78,16683.78,16683.78,0.008375
2023-01-03 04:10:00,16683.72,16688.78,16682.77,16687.3,2.627643
2023-01-03 04:11:00,16687.31,16689.88,16686.03,16688.65,0.319712
2023-01-03 04:12:00,16690.33,16690.33,16687.93,16687.93,0.195899
2023-01-03 04:13:00,16687.89,16689.79,16687.89,16689.75,0.0162
2023-01-03 04:14:00,16687.93,16692.11,16687.67,16692.11,0.25169
2023-01-03 04:15:00,16692.33,16692.33,16690.5,16690.63,0.00863
2023-01-03 04:16:00,16690.5,16692.47,16690.5,16692.3,0.018309
2023-01-03 04:17:00,16692.4,16695.53,16692.3,16693.72,3.699096
2023-01-03 04:18:00,16694.29,16694.29,16688.79,16688.8,0.250346
2023-01-03 04:19:00,16688.14,16688.14,16686.71,16686.71,0.45174
2023-01-03 04:20:00,16687.45,16687.45,16686.71,16686.71,0.105562
2023-01-03 04:21:00,16686.71,16686.71,16685.63,16685.72,1.708119
2023-01-03 04:22:00,16688.45,16688.45,16687.0,16688.31,0.18727
2023-01-03 04:23:00,16685.76,16685.97,16685.6,16685.97,0.003
2023-01-03 04:24:00,16686.65,16686.65,16682.5,16684.43,1.858817
2023-01-03 04:25:00,16684.69,16684.93,16683.59,16683.59,0.062528
2023-01-03 04:26:00,16683.72,16684.36,16683.01,16684.36,0.342219
2023-01-03 04:27:00,16682.99,16684.47,16682.7,16682.7,0.630066
2023-01-03 04:28:00,16685.15,16686.48,16685.15,16686.48,0.179422
2023-01-03 04:29:00,16686.47,16689.71,16686.47,16688.01,2.117646
2023-01-03 04:30:00,16688.6,16689.53,16688.6,16689.15,0.122232
2023-01-03 04:31:00,16687.35,16687.45,16684.74,16687.45,0.731701
2023-01-03 04:32:00,16687.01,16689.03,16687.01,16689.0,0.276556
2023-01-03 04:33:00,16685.87,16685.87,16684.47,16684.47,0.0518
2023-01-03 04:34:00,16685.28,16685.92,16680.52,16683.39,1.516251
2023-01-03 04:35:00,16681.35,16683.62,16680.29,16680.29,1.278045
2023-01-03 04:36:00,16681.27,16684.06,16680.72,16684.06,3.463171
2023-01-03 04:37:00,16685.05,16686.48,16684.15,16684.15,0.366068
2023-01-03 04:38:00,16683.49,16685.82,16682.14,16682.14,0.121028
2023-01-03 04:39:00,16684.3,16684.66,16682.51,16682.74,0.174754
2023-01-03 04:40:00,16682.89,16684.35,16680.65,16684.35,0.253421
2023-01-03 04:41:00,16684.13,16684.13,16681.81,16682.14,0.077149
2023-01-03 04:42:00,16683.14,16683.14,16683.14,16683.14,0.007073
2023-01-03 04:43:00,16683.47,16683.47,16683.47,16683.47,0.001
2023-01-03 04:44:00,16684.17,16684.17,16682.38,16682.38,0.258382
2023-01-03 04:45:00,16681.2,16682.7,16678.16,16678.16,3.304854
2023-01-03 04:46:00,16681.59,16681.59,16678.45,16678.45,0.287571
2023-01-03 04:47:00,16680.34,16680.34,16678.51,16679.99,0.58821
2023-01-03 04:48:00,16680.17,16681.4,16680.17,16681.4,0.475097
2023-01-03 04:49:00,16681.58,16681.69,16681.12,16681.12,0.470909
2023-01-03 04:50:00,16681.85,16684.04,16681.85,16683.4,0.483961
2023-01-03 04:51:00,16684.09,16684.09,16682.68,16684.02,0.036205
2023-01-03 04:52:00,16682.71,16682.71,16680.08,16680.08,0.5882
2023-01-03 04:53:00,16681.6,16681.6,16681.36,16681.36,0.013346
2023-01-03 04:54:00,16679.42,16679.42,16677.19,16677.19,1.046243
2023-01-03 04:55:00,16679.25,16679.25,16673.99,16677.19,4.160089
2023-01-03 04:56:00,16677.69,16681.87,16677.19,16680.66,1.420954
2023-01-03 04:57:00,16681.84,16682.83,16681.48,16681.55,0.542335
2023-01-03 04:58:00,16679.66,16679.66,16679.54,16679.54,0.00787
2023-01-03 04:59:00,16680.29,16686.71,16679.28,16679.47,7.304667
2023-01-03 05:00:00,16678.5,16681.17,16677.2,16677.2,2.290814
2023-01-03 05:01:00,16678.51,16678.86,16677.94,16677.94,0.072291
2023-01-03 05:02:00,16678.54,16683.17,16678.54,16682.82,0.394721
2023-01-03 05:03:00,16681.22,16682.31,16680.83,16680.83,0.034885
2023-01-03 05:04:00,16681.01,16683.1,16679.36,16679.36,0.238784
2023-01-03 05:05:00,16683.61,16683.61,16680.07,16682.9,0.245103
2023-01-03 05:06:00,16682.89,16683.57,16680.89,16683.57,0.016709
2023-01-03 05:07:00,16682.4,16682.4,16680.85,16680.85,0.003982
2023-01-03 05:08:00,16682.51,16682.51,16681.0,16681.0,0.064101
2023-01-03 05:09:00,16681.0,16681.0,16681.0,16681.0,0.0
2023-01-03 05:10:00,16684.16,16685.67,16684.16,16685.67,0.56373
2023-01-03 05:11:00,16684.16,16686.99,16684.16,16686.99,0.958289
2023-01-03 05:12:00,16687.13,16689.96,16685.41,16689.96,0.635637
2023-01-03 05:13:00,16689.59,16691.56,16689.59,16689.96,1.476176
2023-01-03 05:14:00,16689.96,16693.75,16689.96,16693.58,0.683923
2023-01-03 05:15:00,16693.58,16699.64,16691.95,16699.64,4.590569
2023-01-03 05:16:00,16698.96,16700.37,16695.7,16695.7,2.921636
2023-01-03 05:17:00,16695.55,16696.43,16690.65,16693.98,2.182353
2023-01-03 05:18:00,16690.95,16695.72,16689.74,16691.79,0.941266
2023-01-03 05:19:00,16694.21,16694.52,16694.21,16694.51,0.132277
2023-01-03 05:20:00,16695.22,16700.52,16695.22,16696.39,3.3618
2023-01-03 05:21:00,16695.02,16695.41,16692.65,16695.41,0.43357
2023-01-03 05:22:00,16693.04,16695.76,16692.05,16692.44,0.58632
2023-01-03 05:23:00,16691.92,16697.11,16690.1,16690.79,3.875146
2023-01-03 05:24:00,16690.93,16690.93,16684.63,16687.37,4.716086
2023-01-03 05:25:00,16687.89,16687.89,16686.22,16686.22,0.702238
2023-01-03 05:26:00,16687.27,16687.27,16687.27,16687.27,0.01115
2023-01-03 05:27:00,16687.88,16688.58,16687.88,16688.58,0.03391
2023-01-03 05:28:00,16686.85,16687.11,16684.85,16684.85,1.094119
2023-01-03 05:29:00,16686.29,16687.88,16686.23,16687.88,0.403741
2023-01-03 05:30:00,16688.15,16688.79,16685.27,16685.27,0.13276
2023-01-03 05:31:00,16685.3,16687.38,16685.3,16686.31,0.035532
2023-01-03 05:32:00,16687.03,16687.46,16687.03,16687.46,0.366416
2023-01-03 05:33:00,16687.79,16690.26,16686.35,16690.09,0.988415
2023-01-03 05:34:00,16690.96,16691.21,16690.29,16690.5,0.373902
2023-01-03 05:35:00,16689.49,16691.32,16688.89,16688.89,0.154611
2023-01-03 05:36:00,16689.98,16691.73,16689.66,16689.66,1.400139
2023-01-03 05:37:00,16691.68,16691.75,16690.81,16690.81,0.227447
2023-01-03 05:38:00,16690.17,16705.0,16689.49,16702.78,13.154298
2023-01-03 05:39:00,16701.38,16706.0,16697.6,16699.27,9.8993
2023-01-03 05:40:00,16700.39,16702.46,16697.87,16702.46,2.533982
2023-01-03 05:41:00,16703.24,16705.3,16703.24,16703.95,0.588615
2023-01-03 05:42:00,16704.12,16708.34,16700.77,16708.34,0.102993
2023-01-03 05:43:00,16707.72,16707.72,16704.2,16706.43,0.778238
2023-01-03 05:44:00,16705.65,16708.94,16703.77,16704.26,2.586322
2023-01-03 05:45:00,16702.91,16715.87,16702.17,16708.8,4.957015
2023-01-03 05:46:00,16707.69,16709.12,16707.69,16708.89,0.080855
2023-01-03 05:47:00,16709.93,16710.11,16709.03,16709.03,0.206884
2023-01-03 05:48:00,16710.9,16711.53,16707.75,16711.53,0.354896
2023-01-03 05:49:00,16709.8,16709.83,16709.8,16709.83,0.265643
2023-01-03 05:50:00,16709.83,16711.58,16708.82,16711.58,1.204868
2023-01-03 05:51:00,16712.22,16712.24,16712.21,16712.23,0.07132
2023-01-03 05:52:00,16710.1,16711.2,16710.1,16711.2,0.01471
2023-01-03 05:53:00,16709.98,16709.98,16709.98,16709.98,0.059883
2023-01-03 05:54:00,16711.77,16716.65,16711.77,16716.65,1.686736
2023-01-03 05:55:00,16715.73,16718.98,16714.42,16716.72,0.621883
2023-01-03 05:56:00,16715.8,16717.51,16712.64,16712.64,1.153781
2023-01-03 05:57:00,16715.03,16716.99,16713.35,16716.99,0.642049
2023-01-03 05:58:00,16716.72,16717.56,16716.72,16716.9,0.860989
2023-01-03 05:59:00,16715.5,16720.62,16715.22,16718.82,1.60686
2023-01-03 06:00:00,16721.01,16731.99,16720.99,16730.03,16.025212
2023-01-03 06:01:00,16729.58,16734.37,16722.74,16731.57,8.214828
2023-01-03 06:02:00,16733.71,16738.01,16729.98,16736.11,8.003043
2023-01-03 06:03:00,16737.78,16752.65,16736.41,16749.19,24.57554
2023-01-03 06:04:00,16749.02,16749.02,16740.06,16747.65,7.086259
2023-01-03 06:05:00,16748.12,16748.51,16741.83,16745.7,4.835235
2023-01-03 06:06:00,16745.7,16748.93,16742.15,16742.15,3.671376
2023-01-03 06:07:00,16742.15,16742.15,16734.46,16735.62,7.141255
2023-01-03 06:08:00,16736.44,16738.41,16734.92,16738.41,1.122403
2023-01-03 06:09:00,16737.51,16738.84,16734.78,16737.92,1.046311
2023-01-03 06:10:00,16737.85,16738.81,16737.85,16738.74,0.018385
2023-01-03 06:11:00,16736.55,16736.55,16732.95,16732.95,1.476358
2023-01-03 06:12:00,16731.97,16735.57,16731.97,16732.86,0.40669
2023-01-03 06:13:00,16731.2,16733.97,16730.8,16733.8,0.447197
2023-01-03 06:14:00,16734.35,16734.35,16730.79,16730.79,0.646806
2023-01-03 06:15:00,16730.79,16730.79,16730.79,16730.79,0.0
2023-01-03 06:16:00,16731.08,16737.25,16731.08,16732.76,2.59662
2023-01-03 06:17:00,16734.43,16734.5,16733.15,16734.5,0.490255
2023-01-03 06:18:00,16735.93,16735.93,16733.44,16735.11,0.624496
2023-01-03 06:19:00,16734.94,16735.83,16733.94,16734.07,0.637278
2023-01-03 06:20:00,16735.95,16736.65,16733.89,16736.65,0.478563
2023-01-03 06:21:00,16735.47,16741.15,16735.43,16740.29,4.466083
2023-01-03 06:22:00,16741.15,16742.19,16739.54,16741.12,1.519487
2023-01-03 06:23:00,16741.12,16741.12,16738.88,16741.12,0.63873
2023-01-03 06:24:00,16738.1,16739.07,16736.86,16739.07,0.388353
2023-01-03 06:25:00,16738.51,16741.12,16738.5,16740.43,0.344448
2023-01-03 06:26:00,16737.62,16740.74,16737.62,16740.74,0.015642
2023-01-03 06:27:00,16741.68,16745.56,16741.63,16745.39,1.545748
2023-01-03 06:28:00,16744.53,16746.73,16744.52,16745.28,2.415286
2023-01-03 06:29:00,16746.53,16754.4,16746.28,16754.4,4.517294
2023-01-03 06:30:00,16754.63,16768.05,16754.63,16758.88,13.684724
2023-01-03 06:31:00,16758.55,16758.55,16749.45,16752.06,5.223256
2023-01-03 06:32:00,16752.37,16752.37,16745.88,16747.23,5.621198
2023-01-03 06:33:00,16747.16,16747.16,16744.08,16745.6,1.110471
2023-01-03 06:34:00,16745.58,16747.66,16742.55,16744.65,0.284506
2023-01-03 06:35:00,16742.97,16742.97,16740.4,16740.4,0.014933
2023-01-03 06:36:00,16740.4,16740.4,16734.2,16736.38,4.457444
2023-01-03 06:37:00,16736.21,16736.21,16730.16,16733.53,4.95628
2023-01-03 06:38:00,16730.62,16732.23,16726.35,16732.23,4.186347
2023-01-03 06:39:00,16732.39,16732.99,16724.84,16726.9,1.153913
2023-01-03 06:40:00,16727.87,16728.97,16725.43,16728.35,0.376055
2023-01-03 06:41:00,16725.28,16730.15,16725.28,16728.66,1.923322
2023-01-03 06:42:00,16728.13,16729.87,16727.46,16728.51,1.088926
2023-01-03 06:43:00,16730.31,16730.74,16729.34,16729.34,0.180508
2023-01-03 06:44:00,16730.74,16731.67,16726.47,16731.65,2.514467
2023-01-03 06:45:00,16730.91,16730.91,16727.02,16728.26,0.838423
2023-01-03 06:46:00,16726.12,16727.1,16724.52,16724.65,0.120794
2023-01-03 06:47:00,16723.32,16725.38,16721.85,16725.38,1.576897
